Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received,avg val received,min val sent,max val sent,avg val sent,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether balance,Total ERC20 tnxs,ERC20 total Ether received,ERC20 total ether sent,ERC20 total Ether sent contract,ERC20 uniq sent addr,ERC20 uniq rec addr,ERC20 uniq rec contract addr,ERC20 min val rec,ERC20 uniq sent token name,FLAG
3827.27,1074.42,1921036.52,64,1560,0,1,43,0.200004,28.010089,1.994397,3.327554,278.522983,47.960507,1624,3069.472425,3111.258825,41.78640022,13.0,3443.673581,0.0,0.0,0.0,10.0,13.0,0.0,0.0,0
22.77,0.0,68.3,3,1,0,1,3,101.0,101.0,101.0,2.25,83.627637,33.666149,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
484.97,13360.06,237790.27,22,17,0,13,21,0.006783,1.243,0.263426,0.0,1.108783,0.203076,39,4.46766152,4.47824154,0.01058002,6.0,4.609305003999999,4.609305003,0.0,3.0,3.0,3.0,0.0,2.0,0
16472.66,8727.64,915822.2,45,20,0,9,25,0.0,10.0,2.005246,0.0,6.0,0.911633,65,41.02347174,40.10491576,-0.918555982,74.0,23951.62405,22107.58932,0.0,9.0,19.0,25.0,0.0,10.0,0
0.0,1995.75,319320.53,0,160,1,3,0,0.0,1.6777259999999998,0.670056,0.0,0.0,0.0,161,0.0,107.2089593,107.2089593,4.0,38.30065663,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0
1.88,0.0,5.65,3,2,0,2,3,100.470569,1900.529431,1000.5,0.024528,1488.680936,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,14.38,1,1,0,1,1,1.373735,1.373735,1.373735,1.358735,1.358735,1.358735,2,1.358735,1.373735,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,44163.43,88326.87,0,2,1,2,0,0.0,509.0,254.5,0.0,0.0,0.0,3,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
163.85,0.0,327.7,2,1,0,1,2,101.0,101.0,101.0,1.389,99.610016,50.499508,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,5.95,1,1,0,1,1,1.466441,1.466441,1.466441,1.465969,1.465969,1.465969,2,1.465969144,1.46644078,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.56,0.0,4.68,3,2,0,2,3,98.62372,1902.37628,1000.5,9.999703,1542.499603,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,259478.57,1,1,0,1,1,1.0,1.0,1.0,0.999559,0.999559,0.999559,2,0.999559,1.0,0.000441,5.0,221.6279701,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0
0.0,2762.25,209930.78,0,76,1,5,0,0.0,1.000888,0.240532,0.0,0.0,0.0,77,0.0,18.28040267,18.28040267,3.0,2.442045431,0.0,0.0,0.0,3.0,3.0,0.6671520000000001,0.0,0
0.0,3801.67,319340.05,0,84,1,4,0,0.0,5.008505,1.186623,0.0,0.0,0.0,85,0.0,99.67635547,99.67635547,5.0,22.53670109,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0
161.61,0.94,325.1,2,2,0,2,2,22.149371,78.850629,50.5,1.99916,98.999856,50.499508,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,11594.2,208695.6,0,18,1,5,0,0.0,499.999,68.129553,0.0,0.0,0.0,19,0.0,1226.331962,1226.331962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
136.47,482175.49,964896.88,4,2,0,2,3,0.122249,30.0,15.061125,0.000688,29.399438,7.53027,6,30.12107962,30.1222493,0.00116968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,6682.47,547962.18,0,82,1,5,0,0.0,0.715069,0.219089,0.0,0.0,0.0,83,0.0,17.96526264,17.96526264,3.0,0.6925081470000001,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
0.0,12143.51,291444.33,0,24,1,3,0,0.0,1.001,0.785615,0.0,0.0,0.0,25,0.0,18.85476593,18.85476593,2.0,1.07304716,0.0,0.0,0.0,2.0,2.0,0.226017,0.0,0
0.0,2405.98,283905.73,0,118,1,5,0,0.0,1.125244,0.403462,0.0,0.0,0.0,119,0.0,47.60848499,47.60848499,1.0,0.969261436,0.0,0.0,0.0,1.0,1.0,0.969261,0.0,0
0.0,1346.79,192590.77,0,143,1,4,0,0.0,0.6973689999999999,0.111189,0.0,0.0,0.0,144,0.0,15.89998028,15.89998028,2.0,1.225226492,0.0,0.0,0.0,2.0,2.0,0.496625,0.0,0
18151.95,29228.1,273204.15,7,5,0,5,4,0.3,18.0,7.284753,0.0,35.0,5.20281,12,36.41967252,36.42376702,0.004094496,10.0,2412.650887,1774.3924550000004,0.0,1.0,7.0,7.0,0.0,3.0,0
21.68,0.0,65.03,3,1,0,1,3,101.0,101.0,101.0,1.0001,97.792761,33.666149,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.35,0.68,5.4,3,2,0,2,3,423.307237,1577.692763,1000.5,0.002535,1902.623515,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161.55,0.82,324.73,2,2,0,2,2,47.956947,53.043053,50.5,11.0,89.998974,50.499487,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.71,5707.63,17134.32,2,3,0,3,1,0.999559,2.999559,1.799266,1.397681,3.997868,2.697775,5,5.39554933,5.39779878,0.00224945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,5.8,1,1,0,1,1,10.0,10.0,10.0,9.999528,9.999528,9.999528,2,9.999528364,10.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.81,0.0,19.25,4,2,0,2,4,890.11919,1110.88081,1000.5,0.001078,1574.1575779999996,500.249528,6,2000.998113,2001.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103.49,0.0,310.48,3,1,0,1,3,101.0,101.0,101.0,0.008992,94.578007,33.66617100000001,4,100.9985118,101.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
160.58,0.0,321.17,2,1,0,1,2,101.0,101.0,101.0,12.795467,88.203549,50.499508,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3070.03,35556.84,974378.8,51,23,0,8,25,0.005,6.0,1.277459,0.0,6.53,0.69957,74,35.67806737,29.38156653,-6.29650084,39.0,161926.5824,161364.9444,0.0,9.0,13.0,14.0,0.0,10.0,0
160.38,0.6,321.95,2,2,0,2,2,44.759506,56.24049399999999,50.5,0.41,100.589016,50.499508,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
231.96,112125.71,1010987.1,8,9,0,6,1,0.001,42.47269,5.425545,0.09508,42.471026,6.102275,17,48.81820087,48.82990775,0.011706884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.29,0.0,18.87,3,2,0,2,3,718.318717,1282.681283,1000.5,0.116843,1475.452117,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,824.57,226756.63,0,275,1,7,0,0.0,17.687756,1.30568,0.0,0.0,0.0,276,0.0,359.061997,359.061997,2.0,5.345209069,0.0,0.0,0.0,2.0,2.0,0.782562,0.0,0
20437.43,47057.88,447735.1,15,3,0,2,11,0.018,0.5,0.204333,0.0,0.3025,0.120252,18,1.803776506,0.613,-1.190776506,14.0,112769.9967,811.9129826000002,0.0,1.0,9.0,9.0,0.0,4.0,0
15.95,0.0,63.8,4,1,0,1,4,101.0,101.0,101.0,0.001,47.33595,25.249475,5,100.9979,101.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,96.47,1,1,0,1,1,1.116753,1.116753,1.116753,1.114553,1.114553,1.114553,2,1.11455294,1.11675294,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3396.11,244519.93,0,72,1,5,0,0.0,1.00414,0.839403,0.0,0.0,0.0,73,0.0,60.43698417,60.43698417,4.0,7.220323818,0.0,0.0,0.0,4.0,4.0,0.452211,0.0,0
0.93,1748.94,111991.72,64,64,0,3,2,0.033484,0.223954,0.201675,0.032644,0.223114,0.200835,128,12.85341676,12.90717676,0.05376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2426.58,283910.03,0,117,1,6,0,0.0,1.249528,0.8542690000000001,0.0,0.0,0.0,118,0.0,99.94944496,99.94944496,4.0,4.367417237,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0
0.0,191.0,310191.97,0,1624,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1624,0.0,0.0,0.0,2554.0,1.3999999999999998e-10,1.3999999999999998e-10,0.0,1.0,1.0,1.0,0.0,1.0,0
17.24,1420.14,293206.6,203,204,0,3,1,1.116909,29.007461,10.766147,1.113552,29.004104,10.815767999999998,407,2195.600877,2196.294011,0.6931341999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3294.21,5448.4,1007930.98,129,107,0,50,57,0.0,716.0,43.940834,0.0,1000.0,35.926786,236,4634.55541,4701.6692189999985,67.11380848,173.0,13662312.15,12640855.43,0.0,36.0,75.0,65.0,0.0,27.0,0
0.0,0.0,24.2,1,1,0,1,1,0.01,0.01,0.01,0.009418,0.009418,0.009418,2,0.009418468,0.01,0.000581532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,3.73,1,1,0,1,1,0.180717,0.180717,0.180717,0.179795,0.179795,0.179795,2,0.179795396,0.18071719,0.000921794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,74.32,1,1,0,1,1,2.2,2.2,2.2,2.199496,2.199496,2.199496,2,2.199496,2.2,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159.96,0.6,321.12,2,2,0,2,2,19.80136700000001,81.198633,50.5,17.86,83.139016,50.499508,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.23,0.0,9.68,3,2,0,2,3,634.304664,1366.695336,1000.5,0.0010279999999999,1445.489175,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
134.97,8427.96,898837.57,103,105,0,1,1,0.112939,1.395217,1.024937,1.008043,1.7774299999999998,1.042574,208,107.385162,107.6184304,0.23326833,2.0,8.02e-09,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0
0.0,0.0,0.0,0,1,0,1,0,1.844472,1.844472,1.844472,0.0,0.0,0.0,1,0.0,1.84447207,1.84447207,6.0,343.1194733,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0
28424.74,23213.4,663716.47,16,9,0,6,13,0.003464,3.638719,0.711047,0.0,3.206184,0.398909,25,6.38254529,6.39942711,0.01688182,24.0,1466.858839,638.6908112000001,0.0,2.0,14.0,17.0,0.0,4.0,0
0.0,3309.56,52953.02,0,16,1,2,0,0.0,208.57,75.747587,0.0,0.0,0.0,17,0.0,1211.9614,1211.9614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.52,8965.07,314180.58,35,35,0,1,1,0.010005,0.049871,0.047967,0.0088799999999999,0.049421,0.047499,70,1.662474332,1.678830057,0.016355725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
163.93,0.0,327.87,2,1,0,1,2,101.0,101.0,101.0,0.510483,100.488533,50.499508,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.18,0.0,66.55,3,1,0,1,3,101.0,101.0,101.0,1.49916,61.722847,33.666149,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1363.42,1856.04,790629.43,34,401,0,6,6,0.005,9.358682,2.768859,0.0,118.744842,32.655689,435,1110.293427,1110.312284,0.018856844,19.0,312938.7241,2.626935318,0.0,1.0,14.0,17.0,0.0,1.0,0
0.0,0.0,10.03,0,1,1,1,0,2.445368,2.445368,2.445368,0.0,0.0,0.0,2,0.0,2.44536818,2.44536818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,6436.01,585677.32,0,91,1,6,0,0.0,10.14,0.304631,0.0,0.0,0.0,92,0.0,27.72145346,27.72145346,5.0,5.854699717999999,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0
0.0,0.0,21.48,1,1,0,1,1,1.09336,1.09336,1.09336,1.092856,1.092856,1.092856,2,1.09285551,1.09335951,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131125.24,56578.38,658299.15,2,7,0,5,2,0.02,158.0,23.718381,0.001,1.5,0.7505,9,1.501,166.02866730000005,164.52766730000005,14.0,5308.8702189999985,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0
3037.03,12801.65,76156.38,4,5,0,3,4,0.205,3.52,1.125,0.204559,4.519558999999999,1.405809,9,5.623236,5.625,0.001764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1647.44,228994.25,0,139,1,4,0,0.0,2.158244,1.087885,0.0,0.0,0.0,140,0.0,151.2160301,151.2160301,2.0,3.354770892,0.0,0.0,0.0,2.0,2.0,1.011585,0.0,0
0.0,4049.26,226758.45,0,56,1,3,0,0.0,0.948767,0.535253,0.0,0.0,0.0,57,0.0,29.9741884,29.9741884,2.0,1.525076004,0.0,0.0,0.0,2.0,2.0,0.579609,0.0,0
0.0,5931.59,338100.62,0,57,1,4,0,0.0,1.001188,0.453275,0.0,0.0,0.0,58,0.0,25.83669695,25.83669695,3.0,0.50507242,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0
5.22,0.0,15.67,3,2,0,2,3,947.538859,1053.461141,1000.5,1.0,1625.409941,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,3.73,1,1,0,1,1,0.269876,0.269876,0.269876,0.269404,0.269404,0.269404,2,0.269403924,0.26987556,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,14.03,1,1,0,1,1,10.172054,10.172054,10.172054,10.17155,10.17155,10.17155,2,10.17154968,10.17205368,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.86,0.49,72.55,3,2,0,2,3,41.414846,59.585154,50.5,0.2,90.0,33.665992,5,100.9979759,101.0,0.002024127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,71.75,1,1,0,1,1,10.0,10.0,10.0,9.9978,9.9978,9.9978,2,9.9978,10.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,598.23,1,1,0,1,1,0.18,0.18,0.18,0.1793799999999999,0.1793799999999999,0.1793799999999999,2,0.1793799999999999,0.18,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
276.53,2096.14,203015.42,105,83,0,14,42,0.010921,206.387437,36.757033,0.0,285.0,29.054867,188,3050.7610210000007,3050.833773,0.072752844,73.0,58970.28387000001,58970.28387000001,0.0,29.0,3.0,3.0,2.11985,3.0,0
166.16,0.21,332.73,2,2,0,2,2,34.431689,66.568311,50.5,0.005,100.993974,50.499487,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2.8,1,1,0,1,1,64.867547,64.867547,64.867547,64.86670699999999,64.86670699999999,64.86670699999999,2,64.86670699999999,64.867547,0.00084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
106.06,7808.66,791365.95,99,100,0,2,3,0.198197,3.0,1.048997,0.7903859999999999,2.999392,1.058727,199,104.8139938,104.8997309,0.08573712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80.35,0.84,323.08,4,2,0,2,3,34.634686,66.365314,50.5,0.001,56.760195,25.249508,6,100.9980316,101.0,0.001968437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165.27,0.7,331.93,2,2,0,2,2,4.8089629999999985,96.191037,50.5,0.0295,100.969474,50.499487,4,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,7559.25,226777.48,0,30,1,2,0,0.0,1.003153,0.8936209999999999,0.0,0.0,0.0,31,0.0,26.80862106,26.80862106,1.0,0.980517247,0.0,0.0,0.0,1.0,1.0,0.980517,0.0,0
0.0,0.0,48.88,1,1,0,1,1,0.2955,0.2955,0.2955,0.294453,0.294453,0.294453,2,0.294453043,0.2955,0.001046957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
23.84,0.18,71.9,3,2,0,2,3,13.438295000000002,87.561705,50.5,5.026049,90.922403,33.666151,5,100.9984519,101.0,0.001548055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.58,1,1,0,1,1,0.329405,0.329405,0.329405,0.32886,0.32886,0.32886,2,0.328860356,0.32940511,0.000544754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18.32,0.0,54.97,3,1,0,1,3,101.0,101.0,101.0,0.888357,66.90730400000001,33.666149,4,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,8540.11,204962.67,0,24,1,2,0,0.0,300.0,54.27416700000001,0.0,0.0,0.0,25,0.0,1302.58,1302.58,4.0,616.3971547,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0
19815.22,106764.47,917999.92,14,6,0,6,9,0.00431,1.57814,0.68577,0.0008039999999999,2.281507,0.461588,20,6.462237,4.11461982,-2.34761718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8521.89,7446.07,681582.07,66,16,0,10,26,0.005,20.0,7.203399,0.0,25.0,1.745379,82,115.195,115.2543787,0.0593786999999999,75.0,1845518.275,1651170.1930000002,0.0,14.0,23.0,27.0,0.0,10.0,0
23.55,0.44,71.53,3,2,0,2,3,15.38407,85.61593,50.5,1.0446799999999998,78.594978,33.666148,5,100.9984444,101.0,0.001555573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0,1,0,1,0,0.126419,0.126419,0.126419,0.0,0.0,0.0,1,0.0,0.12641884,0.12641884,5.0,39.25158233,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0
1.24,0.07,3.87,3,2,0,2,3,963.86285,1037.13715,1000.5,0.02,1057.5670220000004,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32184.54,45861.57,417584.63,3,7,0,5,2,0.735,302.7,51.506429,1.0,329.542102,120.180701,10,360.542102,360.545,0.002898,11.0,9166.382878,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0
157.73,0.0,315.47,2,1,0,1,2,101.0,101.0,101.0,0.200338,100.798678,50.499508,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26.52,0.0,53.03,2,1,0,1,2,101.0,101.0,101.0,25.0,75.99895,50.499475,3,100.99895,101.0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161.55,0.63,324.37,2,2,0,2,2,47.455407,53.544593000000006,50.5,0.088853,100.910162,50.499508,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,12.82,1,1,0,1,1,0.142549,0.142549,0.142549,0.141929,0.141929,0.141929,2,0.14192875,0.14254875,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.12,0.07,3.52,3,2,0,2,3,961.770935,1039.229065,1000.5,0.28,1059.086518,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34782.5,52001.03,607484.77,7,7,0,2,3,0.026084,2.49125,0.928535,0.0,6.1,0.926766,14,6.4873635,6.49974161,0.01237811,11.0,99.9379237,1.6600000000000006e-11,0.0,3.0,6.0,5.0,0.0,1.0,0
3.62,0.0,10.87,3,2,0,2,3,493.535504,1507.464496,1000.5,3.829528,1962.022187,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3420.64,283913.38,0,83,1,5,0,0.0,1.005665,0.801673,0.0,0.0,0.0,84,0.0,66.53886848,66.53886848,2.0,1.816217033,0.0,0.0,0.0,2.0,2.0,0.7601859999999999,0.0,0
0.0,0.0,5.8,1,1,0,1,1,0.1094,0.1094,0.1094,0.108614,0.108614,0.108614,2,0.10861394,0.1094,0.00078606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
305.22,264489.01,794993.12,5,3,0,3,5,0.039911,13.04,4.3732739999999986,0.003722,12.774462,2.623575,8,13.11787617,13.11982281,0.00194664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.03,12437.77,199020.9,16,16,0,14,1,0.00105,4.7995800000000015,1.703401,0.00063,4.79916,1.702504,32,27.24006672,27.25442392,0.0143572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39172.64,52599.21,341341.32,2,5,0,4,2,0.002,0.52057,0.119699,0.00375,0.594055,0.298903,7,0.59780523,0.59849623,0.000691,1.0,0.0447811999999999,0.0,0.0,0.0,1.0,1.0,0.044781,0.0,0
163.19,0.37,327.12,2,2,0,2,2,38.25369600000001,62.746304,50.5,0.017279,100.981737,50.499508,4,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29673.5,9589.24,710352.4,22,6,0,3,12,0.018,5.838246,2.079205,0.0,5.8,0.560875,28,12.33924,12.4752274,0.1359874,35.0,127361.4365,104367.9083,0.0,7.0,18.0,19.0,0.0,6.0,0
0.0,0.0,57.7,1,1,0,1,1,6.0,6.0,6.0,5.998953,5.998953,5.998953,2,5.998953042999999,6.0,0.001046957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
95997.34,24287.63,889416.88,8,5,0,4,8,0.205889,9.116984,3.845298,0.0,9.0,2.376145,13,19.00916063,19.22649206,0.217331427,21.0,12013.59284,2925.806,0.0,2.0,12.0,17.0,0.0,2.0,0
570.27,80707.17,323969.2,2,4,0,3,1,0.0,0.995,0.4095,0.5,0.5,0.5,6,1.0,1.638,0.638,32.0,24681.71513,0.0,0.0,0.0,15.0,25.0,0.0,0.0,0
8252.81,13955.93,801929.58,16,48,0,5,4,0.005,56.671765,6.404237,0.0,73.778867,19.212001,64,307.3920092,307.4033737,0.011364502,3.0,601.0665275,1.06652749,0.0,1.0,2.0,2.0,1.066527,1.0,0
0.0,1619.66,226752.87,0,140,1,3,0,0.0,4.24027,1.6873240000000005,0.0,0.0,0.0,141,0.0,236.22537480000005,236.22537480000005,2.0,3.884870478,0.0,0.0,0.0,2.0,2.0,0.591335,0.0,0
4559.52,11437.51,755957.72,73,37,0,15,40,0.035,200.0,32.229119,0.0,200.0,16.534022,110,1206.983613,1192.477393,-14.50622072,101.0,636725.1577,359931.564,0.0,12.0,27.0,28.0,0.0,9.0,0
1.24,0.07,3.87,3,2,0,2,3,963.80289,1037.19711,1000.5,0.1,1058.048047,666.999528,5,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5217.07,5819.92,994303.05,127,57,0,37,67,0.0,26.0,5.386577,0.0,20.0,2.648994,184,336.4221974,307.0349073000001,-29.38729011,141.0,712018.2797,438852.9105,0.0,20.0,60.0,60.0,0.0,20.0,0
2.48,3660.15,14650.52,4,4,0,3,1,10.77,77.98497900000002,31.887495,10.769478,77.98454100000002,31.886743,8,127.5469736,127.549979,0.003005425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27805.31,46509.98,955991.27,21,8,0,8,10,0.0,10.0,2.663289,0.0,10.0,1.29619,29,27.22,21.306310600000003,-5.9136894,22.0,2971.184379,2559.591034,0.0,7.0,7.0,13.0,0.0,6.0,0
4.14,8490.96,16990.2,2,2,0,2,2,0.057632,0.809245,0.433439,0.056832,0.8083560000000001,0.432594,4,0.865188098,0.86687716,0.001689062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.9,0.0,323.72,13,1,0,1,12,101.0,101.0,101.0,0.001803,96.491637,7.768725999999999,14,100.9934402,101.0,0.00655978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2606.57,226771.23,0,87,1,4,0,0.0,1.008521,0.940666,0.0,0.0,0.0,88,0.0,81.8379298,81.8379298,3.0,3.721844893,0.0,0.0,0.0,3.0,3.0,0.741445,0.0,0
160.51,0.0,321.02,2,1,0,1,2,101.0,101.0,101.0,5.0,95.999016,50.499508,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
57.51,28749.02,980450.8,5051,24,0,7,7,0.0,49.995,8.711833,0.0,50.0,0.122372,5075,618.0984913,209.0839809,-409.0145104,7.0,1996.848229,1.13e-07,0.0,1.0,6.0,6.0,0.0,1.0,0
0.0,10548.62,116034.77,0,11,1,6,0,0.0,16.874694,5.241467,0.0,0.0,0.0,12,0.0,57.65614122,57.65614122,2.0,6.606344016,0.0,0.0,0.0,2.0,2.0,1.606344,0.0,0
794.29,531.76,478627.65,67,800,0,1,3,2.475,9.674596,4.902757,0.0,513.0,58.539899,867,3922.173238,3922.205556,0.032317878,4.0,533.2427416,2.291240783,0.0,1.0,3.0,3.0,2.164149,1.0,0
24.04,1.01,74.15,3,2,0,2,3,27.094987,73.905013,50.5,0.903468,61.52335,33.666159,5,100.998477,101.0,0.001523001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110.2,0.01,330.63,3,3,0,3,3,8.536648,53.498488,33.666667,0.1,100.274678,33.666157,6,100.9984698,101.0,0.001530218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
163.32,0.0,326.65,2,1,0,1,2,101.0,101.0,101.0,0.728015,100.271001,50.499508,3,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,6778.5,291475.3,0,43,1,4,0,0.0,1.001349,0.739379,0.0,0.0,0.0,44,0.0,31.79330035,31.79330035,2.0,1.457833166,0.0,0.0,0.0,2.0,2.0,0.6106600000000001,0.0,0
